agent,env,episode,reward_mean,reward_std,success_rate,n_seeds
ql_arc,GridWorld,167,0.9244999999999999,0.008645808232895251,1.0,20
ql_arc,GridWorld,168,0.9225,0.010897247358851649,1.0,20
ql_arc,GridWorld,169,0.9225,0.01134680571791018,1.0,20
ql_arc,GridWorld,170,0.925,0.007416198487095621,1.0,20
ql_arc,GridWorld,171,0.922,0.013638181696985824,1.0,20
ql_arc,GridWorld,172,0.8515,0.17587708776301705,1.0,20
ql_arc,GridWorld,173,0.922,0.013999999999999974,1.0,20
ql_arc,GridWorld,174,0.914,0.019339079605813686,1.0,20
ql_arc,GridWorld,175,0.924,0.010677078252031277,1.0,20
ql_arc,GridWorld,176,0.875,0.15203617990465296,1.0,20
ql_arc,GridWorld,177,0.901,0.11510430052782564,1.0,20
ql_arc,GridWorld,178,0.915,0.013964240043768904,1.0,20
ql_arc,GridWorld,179,0.9274999999999999,0.006224949798994334,1.0,20
ql_arc,GridWorld,180,0.8985,0.11468543935478469,1.0,20
ql_arc,GridWorld,181,0.8965,0.11697328754891008,1.0,20
ql_arc,GridWorld,182,0.9249999999999998,0.008660254037844347,1.0,20
ql_arc,GridWorld,183,0.9269999999999999,0.006403124237432812,1.0,20
ql_arc,GridWorld,184,0.9265000000000001,0.007262919523166938,1.0,20
ql_arc,GridWorld,185,0.8959999999999999,0.11697863052711804,1.0,20
ql_arc,GridWorld,186,0.9254999999999999,0.0080467384697155,1.0,20
ql_arc,GridWorld,187,0.8724999999999999,0.15936985285806096,1.0,20
ql_arc,GridWorld,188,0.9265000000000001,0.007262919523166938,1.0,20
ql_arc,GridWorld,189,0.9004999999999999,0.10841932484571191,1.0,20
ql_arc,GridWorld,190,0.9244999999999999,0.010234744745229328,1.0,20
ql_arc,GridWorld,191,0.9235,0.011079259903080133,1.0,20
ql_arc,GridWorld,192,0.924,0.008602325267042583,1.0,20
ql_arc,GridWorld,193,0.9244999999999999,0.008645808232895251,1.0,20
ql_arc,GridWorld,194,0.9,0.10606601717798213,1.0,20
ql_arc,GridWorld,195,0.8765000000000001,0.15229166096671218,1.0,20
ql_arc,GridWorld,196,0.924,0.010677078252031277,1.0,20
ql_arc,GridWorld,197,0.9259999999999999,0.00969535971483263,1.0,20
ql_arc,GridWorld,198,0.8699999999999999,0.15388307249337077,1.0,20
ql_arc,GridWorld,199,0.925,0.00921954445729285,1.0,20
ql_baseline,StochasticGridWorld,0,-3.916999999999992,1.3014995197847734,0.25,20
ql_baseline,StochasticGridWorld,1,-1.060499999999999,1.38259348689338,0.65,20
ql_baseline,StochasticGridWorld,2,-0.3984999999999992,1.041072884096016,0.9,20
ql_baseline,StochasticGridWorld,3,0.10599999999999979,0.5683959887261697,1.0,20
ql_baseline,StochasticGridWorld,4,0.05999999999999976,0.6797940864703076,0.95,20
ql_baseline,StochasticGridWorld,5,0.05199999999999984,0.869560808684476,0.85,20
ql_baseline,StochasticGridWorld,6,0.22499999999999973,0.39722160062111433,0.95,20
ql_baseline,StochasticGridWorld,7,0.23399999999999985,0.5346157498615245,0.95,20
ql_baseline,StochasticGridWorld,8,0.38699999999999984,0.4578001747487654,1.0,20
ql_baseline,StochasticGridWorld,9,0.3855000000000004,0.8195027455719699,0.95,20
ql_baseline,StochasticGridWorld,10,0.40599999999999986,0.5091797325110261,1.0,20
ql_baseline,StochasticGridWorld,11,0.44800000000000023,0.8610435529054256,0.95,20
ql_baseline,StochasticGridWorld,12,0.6465,0.23544160634858066,1.0,20
ql_baseline,StochasticGridWorld,13,0.6129999999999999,0.32922788460274754,1.0,20
ql_baseline,StochasticGridWorld,14,0.6064999999999998,0.3791737728271828,1.0,20
ql_baseline,StochasticGridWorld,15,0.564,0.3214716161654089,1.0,20
ql_baseline,StochasticGridWorld,16,0.6334999999999998,0.26846368469496956,1.0,20
ql_baseline,StochasticGridWorld,17,0.5654999999999999,0.5044747268198876,0.95,20
ql_baseline,StochasticGridWorld,18,0.7575,0.20295011702386379,1.0,20
ql_baseline,StochasticGridWorld,19,0.7959999999999999,0.1422462653288304,1.0,20
ql_baseline,StochasticGridWorld,20,0.596,0.49001428550604503,1.0,20
ql_baseline,StochasticGridWorld,21,0.5905000000000002,0.5867407860375811,1.0,20
ql_baseline,StochasticGridWorld,22,0.6679999999999999,0.3248476566022911,1.0,20
ql_baseline,StochasticGridWorld,23,0.6845,0.3383559516249124,1.0,20
ql_baseline,StochasticGridWorld,24,0.644,0.3737967362083302,1.0,20
ql_baseline,StochasticGridWorld,25,0.6769999999999999,0.25900000000000006,1.0,20
ql_baseline,StochasticGridWorld,26,0.8030000000000002,0.15572732579736928,1.0,20
ql_baseline,StochasticGridWorld,27,0.7874999999999999,0.2744608350930967,1.0,20
ql_baseline,StochasticGridWorld,28,0.6384999999999998,0.3608223246973502,1.0,20
ql_baseline,StochasticGridWorld,29,0.7354999999999999,0.23480790020780823,1.0,20
ql_baseline,StochasticGridWorld,30,0.808,0.16557777628655365,1.0,20
ql_baseline,StochasticGridWorld,31,0.7819999999999999,0.1820604295282201,1.0,20
ql_baseline,StochasticGridWorld,32,0.7975,0.28031901469575704,1.0,20
ql_baseline,StochasticGridWorld,33,0.8535,0.12277112852784244,1.0,20
ql_baseline,StochasticGridWorld,34,0.819,0.17837881040078726,1.0,20
ql_baseline,StochasticGridWorld,35,0.7700000000000001,0.2200227260989192,1.0,20
ql_baseline,StochasticGridWorld,36,0.827,0.15997187252764158,1.0,20
ql_baseline,StochasticGridWorld,37,0.8935000000000001,0.03940494892776795,1.0,20
ql_baseline,StochasticGridWorld,38,0.8895,0.04283398183685471,1.0,20
ql_baseline,StochasticGridWorld,39,0.8855000000000001,0.04200892762258995,1.0,20
ql_baseline,StochasticGridWorld,40,0.8535,0.14605735174923584,1.0,20
ql_baseline,StochasticGridWorld,41,0.8950000000000002,0.030903074280724897,1.0,20
ql_baseline,StochasticGridWorld,42,0.8465,0.15739361486413608,1.0,20
ql_baseline,StochasticGridWorld,43,0.906,0.022449944320643643,1.0,20
ql_baseline,StochasticGridWorld,44,0.8520000000000001,0.1634808857328587,1.0,20
ql_baseline,StochasticGridWorld,45,0.836,0.2403622266496964,1.0,20
ql_baseline,StochasticGridWorld,46,0.9059999999999999,0.026720778431774752,1.0,20
ql_baseline,StochasticGridWorld,47,0.6674999999999999,0.5552825857164979,1.0,20
ql_baseline,StochasticGridWorld,48,0.8469999999999999,0.2173499482401595,1.0,20
ql_baseline,StochasticGridWorld,49,0.8440000000000001,0.17333205127730994,1.0,20
ql_baseline,StochasticGridWorld,50,0.8755,0.10651173644251606,1.0,20
ql_baseline,StochasticGridWorld,51,0.8864999999999998,0.10850230412300009,1.0,20
ql_baseline,StochasticGridWorld,52,0.7735000000000001,0.22906931265448896,1.0,20
ql_baseline,StochasticGridWorld,53,0.7924999999999999,0.2645538697505671,1.0,20
ql_baseline,StochasticGridWorld,54,0.8785000000000001,0.12268964911515559,1.0,20
ql_baseline,StochasticGridWorld,55,0.835,0.24104978738841487,1.0,20
ql_baseline,StochasticGridWorld,56,0.9015000000000001,0.022422087324778663,1.0,20
ql_baseline,StochasticGridWorld,57,0.913,0.02570992026436486,1.0,20
ql_baseline,StochasticGridWorld,58,0.8995000000000001,0.031855140872392954,1.0,20
ql_baseline,StochasticGridWorld,59,0.8840000000000001,0.10494760597555335,1.0,20
ql_baseline,StochasticGridWorld,60,0.9049999999999999,0.02559296778413944,1.0,20
ql_baseline,StochasticGridWorld,61,0.8404999999999999,0.19586921657064954,1.0,20
ql_baseline,StochasticGridWorld,62,0.842,0.23802520874898944,1.0,20
ql_baseline,StochasticGridWorld,63,0.8355,0.18004096756016394,1.0,20
ql_baseline,StochasticGridWorld,64,0.825,0.24624175113087546,1.0,20
ql_baseline,StochasticGridWorld,65,0.8854999999999998,0.1131138806689966,1.0,20
ql_baseline,StochasticGridWorld,66,0.7585000000000001,0.45105736885677855,1.0,20
ql_baseline,StochasticGridWorld,67,0.8594999999999999,0.2304012803783868,1.0,20
ql_baseline,StochasticGridWorld,68,0.8819999999999999,0.12253978945632311,1.0,20
ql_baseline,StochasticGridWorld,69,0.8265,0.24579005268724774,1.0,20
ql_baseline,StochasticGridWorld,70,0.8450000000000001,0.15412657136263042,1.0,20
ql_baseline,StochasticGridWorld,71,0.8775000000000001,0.10458847928906893,1.0,20
ql_baseline,StochasticGridWorld,72,0.8830000000000002,0.10742904635153383,1.0,20
ql_baseline,StochasticGridWorld,73,0.907,0.02410394158638789,1.0,20
ql_baseline,StochasticGridWorld,74,0.8504999999999999,0.15784406862470318,1.0,20
ql_baseline,StochasticGridWorld,75,0.8825,0.10425329730996521,1.0,20
ql_baseline,StochasticGridWorld,76,0.8835000000000001,0.11748510543894493,1.0,20
ql_baseline,StochasticGridWorld,77,0.9075,0.02384848003542363,1.0,20
ql_baseline,StochasticGridWorld,78,0.8,0.2597498796919837,1.0,20
ql_baseline,StochasticGridWorld,79,0.807,0.2156177172683173,1.0,20
ql_baseline,StochasticGridWorld,80,0.8735000000000002,0.11774018005761668,1.0,20
ql_baseline,StochasticGridWorld,81,0.908,0.02293468988235942,1.0,20
ql_baseline,StochasticGridWorld,82,0.8855000000000001,0.10688662217508794,1.0,20
ql_baseline,StochasticGridWorld,83,0.883,0.1127430707405116,1.0,20
ql_baseline,StochasticGridWorld,84,0.8644999999999998,0.15272442502756395,1.0,20
ql_baseline,StochasticGridWorld,85,0.8790000000000001,0.12628935030318272,1.0,20
ql_baseline,StochasticGridWorld,86,0.7865,0.2649580155420855,1.0,20
ql_baseline,StochasticGridWorld,87,0.857,0.14670037491431304,1.0,20
ql_baseline,StochasticGridWorld,88,0.905,0.031859064644147964,1.0,20
ql_baseline,StochasticGridWorld,89,0.9024999999999999,0.017571283390805575,1.0,20
ql_baseline,StochasticGridWorld,90,0.8625,0.15002916383156978,1.0,20
ql_baseline,StochasticGridWorld,91,0.8675,0.15712654136077714,1.0,20
ql_baseline,StochasticGridWorld,92,0.89,0.10483320084782304,1.0,20
ql_baseline,StochasticGridWorld,93,0.8955000000000002,0.03499642838919423,1.0,20
ql_baseline,StochasticGridWorld,94,0.8414999999999999,0.18169411107683156,1.0,20
ql_baseline,StochasticGridWorld,95,0.9029999999999999,0.031160872901765762,1.0,20
ql_baseline,StochasticGridWorld,96,0.881,0.12086769626331095,1.0,20
ql_baseline,StochasticGridWorld,97,0.913,0.020273134932713273,1.0,20
ql_baseline,StochasticGridWorld,98,0.885,0.1087887861868125,1.0,20
ql_baseline,StochasticGridWorld,99,0.8530000000000001,0.16068914089010494,1.0,20
ql_baseline,StochasticGridWorld,100,0.8815,0.1123955070276388,1.0,20
ql_baseline,StochasticGridWorld,101,0.9039999999999999,0.028530685235374203,1.0,20
ql_baseline,StochasticGridWorld,102,0.8800000000000001,0.10825894882179486,1.0,20
ql_baseline,StochasticGridWorld,103,0.7985,0.2115484578057709,1.0,20
ql_baseline,StochasticGridWorld,104,0.9119999999999999,0.020880613017821088,1.0,20
ql_baseline,StochasticGridWorld,105,0.8845000000000001,0.11182463950310773,1.0,20
ql_baseline,StochasticGridWorld,106,0.8109999999999999,0.25982494106609555,1.0,20
ql_baseline,StochasticGridWorld,107,0.8530000000000001,0.15023648025696024,1.0,20
ql_baseline,StochasticGridWorld,108,0.885,0.12196310917650469,1.0,20
ql_baseline,StochasticGridWorld,109,0.9084999999999999,0.028332843133014367,1.0,20
ql_baseline,StochasticGridWorld,110,0.8825,0.11013060428418615,1.0,20
ql_baseline,StochasticGridWorld,111,0.8869999999999999,0.11131486872830602,1.0,20
ql_baseline,StochasticGridWorld,112,0.8845000000000001,0.10818849291860944,1.0,20
ql_baseline,StochasticGridWorld,113,0.7769999999999999,0.2842551670594573,1.0,20
ql_baseline,StochasticGridWorld,114,0.9119999999999999,0.019646882704388476,1.0,20
ql_baseline,StochasticGridWorld,115,0.8859999999999999,0.11200000000000002,1.0,20
ql_baseline,StochasticGridWorld,116,0.9135000000000002,0.012359207094308263,1.0,20
ql_baseline,StochasticGridWorld,117,0.884,0.1109233969908964,1.0,20
ql_baseline,StochasticGridWorld,118,0.86,0.15152557539900652,1.0,20
ql_baseline,StochasticGridWorld,119,0.8245000000000001,0.259219501581189,1.0,20
ql_baseline,StochasticGridWorld,120,0.8755000000000001,0.128237085119711,1.0,20
ql_baseline,StochasticGridWorld,121,0.8540000000000001,0.14984658821608185,1.0,20
ql_baseline,StochasticGridWorld,122,0.834,0.1779438113562818,1.0,20
ql_baseline,StochasticGridWorld,123,0.8324999999999999,0.18400747267434553,1.0,20
ql_baseline,StochasticGridWorld,124,0.9065000000000001,0.020802644062714707,1.0,20
ql_baseline,StochasticGridWorld,125,0.899,0.027910571473905722,1.0,20
ql_baseline,StochasticGridWorld,126,0.835,0.17574128712399942,1.0,20
ql_baseline,StochasticGridWorld,127,0.8789999999999999,0.14494481708567578,1.0,20
ql_baseline,StochasticGridWorld,128,0.8589999999999998,0.15439883419248995,1.0,20
ql_baseline,StochasticGridWorld,129,0.845,0.16770509831248429,1.0,20
ql_baseline,StochasticGridWorld,130,0.9045,0.019098429254784274,1.0,20
ql_baseline,StochasticGridWorld,131,0.8835000000000001,0.10612610423453787,1.0,20
ql_baseline,StochasticGridWorld,132,0.8889999999999999,0.1130884609498246,1.0,20
ql_baseline,StochasticGridWorld,133,0.8579999999999999,0.17534537347760282,1.0,20
ql_baseline,StochasticGridWorld,134,0.8865000000000001,0.1130165917022806,1.0,20
ql_baseline,StochasticGridWorld,135,0.8264999999999999,0.24292540007170926,1.0,20
ql_baseline,StochasticGridWorld,136,0.85,0.22636254107073459,1.0,20
ql_baseline,StochasticGridWorld,137,0.9110000000000001,0.017860571099491736,1.0,20
ql_baseline,StochasticGridWorld,138,0.8334999999999999,0.24337779274206595,1.0,20
ql_baseline,StochasticGridWorld,139,0.7879999999999999,0.270418194654132,1.0,20
ql_baseline,StochasticGridWorld,140,0.914,0.020591260281973972,1.0,20
ql_baseline,StochasticGridWorld,141,0.8315000000000001,0.19435212887951603,1.0,20
ql_baseline,StochasticGridWorld,142,0.8759999999999998,0.11568923891183659,1.0,20
ql_baseline,StochasticGridWorld,143,0.8764999999999998,0.11118790401837783,1.0,20
ql_baseline,StochasticGridWorld,144,0.8779999999999999,0.11307519621915321,1.0,20
ql_baseline,StochasticGridWorld,145,0.8905000000000001,0.1057106900932919,1.0,20
ql_baseline,StochasticGridWorld,146,0.8629999999999999,0.12787102877509046,1.0,20
ql_baseline,StochasticGridWorld,147,0.8515,0.15320819168699826,1.0,20
ql_baseline,StochasticGridWorld,148,0.8554999999999999,0.1731610522028554,1.0,20
ql_baseline,StochasticGridWorld,149,0.8574999999999999,0.14425238299591453,1.0,20
ql_baseline,StochasticGridWorld,150,0.8574999999999999,0.15459220549562,1.0,20
ql_baseline,StochasticGridWorld,151,0.8785000000000001,0.10565391616026357,1.0,20
ql_baseline,StochasticGridWorld,152,0.8785000000000001,0.12626460311583768,1.0,20
ql_baseline,StochasticGridWorld,153,0.817,0.34044235929155475,1.0,20
ql_baseline,StochasticGridWorld,154,0.8735000000000002,0.10817924939654555,1.0,20
ql_baseline,StochasticGridWorld,155,0.8685,0.1466040586068476,1.0,20
ql_baseline,StochasticGridWorld,156,0.8309999999999998,0.1778735505914244,1.0,20
ql_baseline,StochasticGridWorld,157,0.885,0.11547727049077665,1.0,20
ql_baseline,StochasticGridWorld,158,0.8864999999999998,0.11542421756286676,1.0,20
ql_baseline,StochasticGridWorld,159,0.9155000000000001,0.02060946384552493,1.0,20
ql_baseline,StochasticGridWorld,160,0.868,0.15028639326299642,1.0,20
ql_baseline,StochasticGridWorld,161,0.8889999999999999,0.12238872497088937,1.0,20
ql_baseline,StochasticGridWorld,162,0.8934999999999998,0.11078244445759447,1.0,20
ql_baseline,StochasticGridWorld,163,0.853,0.16519987893458035,1.0,20
ql_baseline,StochasticGridWorld,164,0.8549999999999999,0.1624346022250186,1.0,20
ql_baseline,StochasticGridWorld,165,0.8905000000000001,0.10938349966973995,1.0,20
ql_baseline,StochasticGridWorld,166,0.906,0.031685959035509706,1.0,20
ql_baseline,StochasticGridWorld,167,0.8795,0.1137749972533509,1.0,20
ql_baseline,StochasticGridWorld,168,0.7855,0.2650561261318063,1.0,20
ql_baseline,StochasticGridWorld,169,0.882,0.11685888926393236,1.0,20
ql_baseline,StochasticGridWorld,170,0.8724999999999999,0.11986972094736853,1.0,20
ql_baseline,StochasticGridWorld,171,0.8835,0.1157270495605932,1.0,20
ql_baseline,StochasticGridWorld,172,0.8265,0.19943106578464653,1.0,20
ql_baseline,StochasticGridWorld,173,0.8524999999999998,0.15312984686206674,1.0,20
ql_baseline,StochasticGridWorld,174,0.915,0.015329709716755862,1.0,20
ql_baseline,StochasticGridWorld,175,0.836,0.24682787524912986,1.0,20
ql_baseline,StochasticGridWorld,176,0.9065,0.02434645764787969,1.0,20
ql_baseline,StochasticGridWorld,177,0.892,0.10929775843996072,1.0,20
ql_baseline,StochasticGridWorld,178,0.852,0.1618208886392607,1.0,20
ql_baseline,StochasticGridWorld,179,0.8694999999999998,0.13219209507379784,1.0,20
ql_baseline,StochasticGridWorld,180,0.889,0.11352973178863765,1.0,20
ql_baseline,StochasticGridWorld,181,0.8795,0.12167477141955109,1.0,20
ql_baseline,StochasticGridWorld,182,0.8594999999999999,0.2230801425497124,1.0,20
ql_baseline,StochasticGridWorld,183,0.891,0.11153026495081952,1.0,20
ql_baseline,StochasticGridWorld,184,0.8039999999999999,0.27510725181281576,1.0,20
ql_baseline,StochasticGridWorld,185,0.8565000000000002,0.14990913914768506,1.0,20
ql_baseline,StochasticGridWorld,186,0.9155000000000001,0.023339880033967596,1.0,20
ql_baseline,StochasticGridWorld,187,0.9155000000000001,0.012835497652993416,1.0,20
ql_baseline,StochasticGridWorld,188,0.9109999999999999,0.022113344387495962,1.0,20
ql_baseline,StochasticGridWorld,189,0.891,0.03284813541131369,1.0,20
ql_baseline,StochasticGridWorld,190,0.8480000000000001,0.16824387061643586,1.0,20
ql_baseline,StochasticGridWorld,191,0.8640000000000001,0.15573695772038185,1.0,20
ql_baseline,StochasticGridWorld,192,0.8859999999999999,0.10408650248711405,1.0,20
ql_baseline,StochasticGridWorld,193,0.9165000000000001,0.01589811309558462,1.0,20
ql_baseline,StochasticGridWorld,194,0.8534999999999998,0.16359324558183938,1.0,20
ql_baseline,StochasticGridWorld,195,0.8494999999999999,0.14786733919294012,1.0,20
ql_baseline,StochasticGridWorld,196,0.7849999999999999,0.28286922773606893,1.0,20
ql_baseline,StochasticGridWorld,197,0.8790000000000001,0.11401315713548152,1.0,20
ql_baseline,StochasticGridWorld,198,0.7779999999999998,0.2163469435883022,1.0,20
ql_baseline,StochasticGridWorld,199,0.8920000000000003,0.10938921336219583,1.0,20
ql_arc,StochasticGridWorld,0,-3.6439999999999926,1.680471362445665,0.3,20
ql_arc,StochasticGridWorld,1,-0.41849999999999915,1.0076173628912888,0.95,20
ql_arc,StochasticGridWorld,2,-0.5779999999999992,1.2437949991859572,0.7,20
ql_arc,StochasticGridWorld,3,-0.2884999999999994,1.114537011498495,0.75,20
ql_arc,StochasticGridWorld,4,-0.34599999999999953,1.104026267803442,0.75,20
ql_arc,StochasticGridWorld,5,0.4129999999999999,0.45437979708609416,1.0,20
ql_arc,StochasticGridWorld,6,0.29849999999999993,0.5589568409099218,0.95,20
ql_arc,StochasticGridWorld,7,0.505,0.41961291686505536,1.0,20
ql_arc,StochasticGridWorld,8,0.19599999999999979,0.6203821402974138,0.95,20
ql_arc,StochasticGridWorld,9,0.4469999999999999,0.648151988348412,0.95,20
ql_arc,StochasticGridWorld,10,0.426,0.6393934625877866,1.0,20
ql_arc,StochasticGridWorld,11,0.42749999999999994,0.4892021565774214,1.0,20
ql_arc,StochasticGridWorld,12,0.6249999999999999,0.26498113140372853,1.0,20
ql_arc,StochasticGridWorld,13,0.5380000000000003,0.6389413118589209,1.0,20
ql_arc,StochasticGridWorld,14,0.5289999999999999,0.5483146906658621,0.95,20
ql_arc,StochasticGridWorld,15,0.5279999999999999,0.28627958362412087,1.0,20
ql_arc,StochasticGridWorld,16,0.554,0.582721202634673,1.0,20
ql_arc,StochasticGridWorld,17,0.5699999999999998,0.3119615360905893,1.0,20
ql_arc,StochasticGridWorld,18,0.7474999999999998,0.2073613994937342,1.0,20
ql_arc,StochasticGridWorld,19,0.6639999999999999,0.26146510283401114,1.0,20
ql_arc,StochasticGridWorld,20,0.5399999999999999,0.33194879123141885,1.0,20
ql_arc,StochasticGridWorld,21,0.5055,0.48098310781149073,1.0,20
ql_arc,StochasticGridWorld,22,0.6825,0.29011851026778696,1.0,20
ql_arc,StochasticGridWorld,23,0.6819999999999999,0.3562246482207541,1.0,20
ql_arc,StochasticGridWorld,24,0.6304999999999998,0.34578136155669237,1.0,20
ql_arc,StochasticGridWorld,25,0.7514999999999998,0.21133563353112036,1.0,20
ql_arc,StochasticGridWorld,26,0.7024999999999999,0.3870771886846344,1.0,20
ql_arc,StochasticGridWorld,27,0.6845,0.32063179817354365,1.0,20
ql_arc,StochasticGridWorld,28,0.57,0.5494906732602476,0.95,20
ql_arc,StochasticGridWorld,29,0.695,0.40419673427676295,1.0,20
ql_arc,StochasticGridWorld,30,0.8400000000000001,0.06760177512462229,1.0,20
ql_arc,StochasticGridWorld,31,0.8055,0.24802167244013176,1.0,20
ql_arc,StochasticGridWorld,32,0.8039999999999999,0.15701592275944504,1.0,20
ql_arc,StochasticGridWorld,33,0.78,0.26864474683120093,1.0,20
ql_arc,StochasticGridWorld,34,0.7879999999999999,0.22800438592272748,1.0,20
ql_arc,StochasticGridWorld,35,0.8115,0.18042380663316027,1.0,20
ql_arc,StochasticGridWorld,36,0.6784999999999999,0.38441221364571654,1.0,20
ql_arc,StochasticGridWorld,37,0.841,0.11126095451684749,1.0,20
ql_arc,StochasticGridWorld,38,0.8514999999999999,0.1640815346100834,1.0,20
ql_arc,StochasticGridWorld,39,0.7249999999999999,0.3069771978502638,1.0,20
ql_arc,StochasticGridWorld,40,0.7870000000000001,0.21166246714994139,1.0,20
ql_arc,StochasticGridWorld,41,0.8049999999999999,0.19630333670113714,1.0,20
ql_arc,StochasticGridWorld,42,0.7695000000000001,0.3919116609645598,1.0,20
ql_arc,StochasticGridWorld,43,0.851,0.16437457224278945,1.0,20
ql_arc,StochasticGridWorld,44,0.7515,0.2898150272156363,1.0,20
ql_arc,StochasticGridWorld,45,0.8059999999999998,0.28168067026333204,1.0,20
ql_arc,StochasticGridWorld,46,0.8184999999999999,0.1824630099499622,1.0,20
ql_arc,StochasticGridWorld,47,0.8375,0.25616157010761786,1.0,20
ql_arc,StochasticGridWorld,48,0.8695,0.12338861373724887,1.0,20
ql_arc,StochasticGridWorld,49,0.7635000000000001,0.27494135738371556,1.0,20
ql_arc,StochasticGridWorld,50,0.9019999999999999,0.022934689882359426,1.0,20
ql_arc,StochasticGridWorld,51,0.851,0.14247455913249915,1.0,20
ql_arc,StochasticGridWorld,52,0.9,0.03376388603226826,1.0,20
ql_arc,StochasticGridWorld,53,0.8905,0.052390361709001396,1.0,20
ql_arc,StochasticGridWorld,54,0.791,0.27177012344994805,1.0,20
ql_arc,StochasticGridWorld,55,0.7935,0.3195821490634295,1.0,20
ql_arc,StochasticGridWorld,56,0.796,0.3176538997084721,1.0,20
ql_arc,StochasticGridWorld,57,0.9005000000000001,0.027834331319433556,1.0,20
ql_arc,StochasticGridWorld,58,0.821,0.18387223825254323,1.0,20
ql_arc,StochasticGridWorld,59,0.867,0.14471005493745076,1.0,20
ql_arc,StochasticGridWorld,60,0.8835,0.10503689827865256,1.0,20
ql_arc,StochasticGridWorld,61,0.8424999999999999,0.15530212490497358,1.0,20
ql_arc,StochasticGridWorld,62,0.7775,0.21049643702447798,1.0,20
ql_arc,StochasticGridWorld,63,0.9,0.041833001326703784,1.0,20
ql_arc,StochasticGridWorld,64,0.8220000000000001,0.23878023368779921,1.0,20
ql_arc,StochasticGridWorld,65,0.9105000000000001,0.03323777970924051,1.0,20
ql_arc,StochasticGridWorld,66,0.9065000000000001,0.029711109033491147,1.0,20
ql_arc,StochasticGridWorld,67,0.8145,0.18661390623423543,1.0,20
ql_arc,StochasticGridWorld,68,0.876,0.11909659944767523,1.0,20
ql_arc,StochasticGridWorld,69,0.8659999999999999,0.10744300814850635,1.0,20
ql_arc,StochasticGridWorld,70,0.8515,0.1681152878235647,1.0,20
ql_arc,StochasticGridWorld,71,0.8469999999999999,0.2267619897601889,1.0,20
ql_arc,StochasticGridWorld,72,0.8800000000000001,0.10821275340735029,1.0,20
ql_arc,StochasticGridWorld,73,0.8035,0.19965658015702867,1.0,20
ql_arc,StochasticGridWorld,74,0.857,0.1418485107429754,1.0,20
ql_arc,StochasticGridWorld,75,0.9045,0.017168284713389378,1.0,20
ql_arc,StochasticGridWorld,76,0.853,0.14923471446014167,1.0,20
ql_arc,StochasticGridWorld,77,0.8844999999999998,0.1179607985730853,1.0,20
ql_arc,StochasticGridWorld,78,0.9105000000000001,0.021788758569500907,1.0,20
ql_arc,StochasticGridWorld,79,0.8594999999999999,0.14602996267889684,1.0,20
ql_arc,StochasticGridWorld,80,0.8560000000000001,0.1616292052817188,1.0,20
ql_arc,StochasticGridWorld,81,0.8554999999999999,0.17098172416957316,1.0,20
ql_arc,StochasticGridWorld,82,0.9055,0.031060424980994688,1.0,20
ql_arc,StochasticGridWorld,83,0.881,0.10811567878897121,1.0,20
ql_arc,StochasticGridWorld,84,0.8300000000000001,0.23874672772626646,1.0,20
ql_arc,StochasticGridWorld,85,0.8215,0.2392963643685378,1.0,20
ql_arc,StochasticGridWorld,86,0.851,0.1664001201922643,1.0,20
ql_arc,StochasticGridWorld,87,0.829,0.1841982627496796,1.0,20
ql_arc,StochasticGridWorld,88,0.8744999999999999,0.1161238562914615,1.0,20
ql_arc,StochasticGridWorld,89,0.8665,0.1075302283081367,1.0,20
ql_arc,StochasticGridWorld,90,0.8795,0.1208087331280318,1.0,20
ql_arc,StochasticGridWorld,91,0.8495000000000001,0.16527174592167898,1.0,20
ql_arc,StochasticGridWorld,92,0.8770000000000001,0.12292680749128726,1.0,20
ql_arc,StochasticGridWorld,93,0.8549999999999999,0.14284607099952032,1.0,20
ql_arc,StochasticGridWorld,94,0.8305,0.19145430264164867,1.0,20
ql_arc,StochasticGridWorld,95,0.857,0.15865371095565337,1.0,20
ql_arc,StochasticGridWorld,96,0.8874999999999998,0.10544548354481571,1.0,20
ql_arc,StochasticGridWorld,97,0.8705,0.12483889618223964,1.0,20
ql_arc,StochasticGridWorld,98,0.8525,0.22214578546531105,1.0,20
ql_arc,StochasticGridWorld,99,0.8535,0.15499274176554204,1.0,20
ql_arc,StochasticGridWorld,100,0.9075,0.020706279240848634,1.0,20
ql_arc,StochasticGridWorld,101,0.8104999999999999,0.25771059349588255,1.0,20
ql_arc,StochasticGridWorld,102,0.874,0.11240106761058813,1.0,20
ql_arc,StochasticGridWorld,103,0.8714999999999999,0.11555409988399376,1.0,20
ql_arc,StochasticGridWorld,104,0.8554999999999999,0.16448328182523597,1.0,20
ql_arc,StochasticGridWorld,105,0.825,0.3213953951132469,1.0,20
ql_arc,StochasticGridWorld,106,0.8699999999999999,0.11597413504743202,1.0,20
ql_arc,StochasticGridWorld,107,0.8610000000000001,0.1516871781001941,1.0,20
ql_arc,StochasticGridWorld,108,0.885,0.11625403218813532,1.0,20
ql_arc,StochasticGridWorld,109,0.9049999999999999,0.020856653614614192,1.0,20
ql_arc,StochasticGridWorld,110,0.9115,0.019817921182606394,1.0,20
ql_arc,StochasticGridWorld,111,0.8535,0.17701059290336274,1.0,20
ql_arc,StochasticGridWorld,112,0.8469999999999999,0.1536912489376022,1.0,20
